rate_id,season_name,price_multiplier,listing_id
80788,Summer Peak,1.49,282443
80789,Winter Off-Peak,1.04,282514
80790,Summer Peak,0.82,282863
80791,Summer Peak,1.25,282977
80792,Winter Off-Peak,1.48,283072
80793,Winter Off-Peak,1.25,283090
80794,Summer Peak,1.22,283184
80795,Winter Off-Peak,1.19,283272
80796,Winter Off-Peak,1.06,283550
80797,Winter Off-Peak,1.01,284208
80798,Spring Break,1.36,284855
80799,Summer Peak,1.04,285442
80800,Summer Peak,0.95,285492
80801,Winter Off-Peak,1.22,285716
80802,Summer Peak,0.98,286662
80803,Spring Break,0.85,286838
80804,Winter Off-Peak,1.05,287397
80805,Spring Break,0.92,287408
80806,Spring Break,0.85,287417
80807,Winter Off-Peak,1.06,287421
80808,Summer Peak,1.46,287481
80809,Spring Break,1.29,287839
80810,Winter Off-Peak,1.06,287845
80811,Summer Peak,1.09,289020
80812,Winter Off-Peak,0.84,289037
80813,Summer Peak,1.31,289288
80814,Winter Off-Peak,1.01,289665
80815,Winter Off-Peak,1.19,289703
80816,Summer Peak,1.33,289958
80817,Winter Off-Peak,0.89,289995
80818,Spring Break,1.4,290457
80819,Spring Break,1.25,291524
80820,Summer Peak,1.21,291714
80821,Winter Off-Peak,1.0,291812
80822,Spring Break,1.02,292047
80823,Summer Peak,1.21,292121
80824,Winter Off-Peak,1.38,292266
80825,Winter Off-Peak,1.47,292637
80826,Summer Peak,1.36,293004
80827,Spring Break,1.32,293837
80828,Winter Off-Peak,1.07,294227
80829,Summer Peak,1.09,294239
80830,Summer Peak,1.17,294242
80831,Summer Peak,1.06,294250
80832,Spring Break,1.1,294259
80833,Spring Break,1.07,294263
80834,Winter Off-Peak,1.16,294280
80835,Winter Off-Peak,1.44,294297
80836,Winter Off-Peak,0.94,294353
80837,Summer Peak,1.26,294490
80838,Winter Off-Peak,1.4,294717
80839,Spring Break,1.44,295231
80840,Summer Peak,0.8,295379
80841,Summer Peak,1.32,295998
80842,Spring Break,0.92,296345
80843,Summer Peak,1.03,296361
80844,Summer Peak,1.31,296658
80845,Spring Break,0.84,296717
80846,Summer Peak,0.97,296844
80847,Winter Off-Peak,0.91,297611
80848,Spring Break,1.43,297962
80849,Winter Off-Peak,1.46,298073
80850,Summer Peak,1.32,298759
80851,Winter Off-Peak,0.95,298854
80852,Spring Break,1.32,299062
80853,Summer Peak,0.82,299078
80854,Summer Peak,1.43,299531
80855,Summer Peak,1.3,299699
80856,Spring Break,1.27,301034
80857,Winter Off-Peak,1.19,302057
80858,Summer Peak,1.22,302758
80859,Winter Off-Peak,1.5,303345
80860,Winter Off-Peak,1.41,303462
80861,Winter Off-Peak,0.89,304799
80862,Spring Break,1.1,305211
80863,Spring Break,1.44,306702
80864,Winter Off-Peak,1.37,306799
80865,Spring Break,1.49,309342
80866,Summer Peak,0.98,310220
80867,Summer Peak,0.97,310272
80868,Spring Break,1.17,310325
80869,Summer Peak,0.97,310338
80870,Winter Off-Peak,1.36,310524
80871,Summer Peak,0.86,310796
80872,Spring Break,1.28,311003
80873,Summer Peak,0.83,311343
80874,Winter Off-Peak,0.89,311356
80875,Spring Break,0.82,312429
80876,Summer Peak,1.19,313890
80877,Summer Peak,1.24,314982
80878,Winter Off-Peak,1.05,316238
80879,Summer Peak,0.93,317838
80880,Summer Peak,1.19,317905
80881,Winter Off-Peak,1.48,318021
80882,Summer Peak,1.12,318187
80883,Spring Break,0.87,319724
80884,Spring Break,0.84,319798
80885,Summer Peak,1.3,319844
80886,Summer Peak,1.5,320865
80887,Summer Peak,1.01,320876
80888,Spring Break,1.36,320877
80889,Summer Peak,0.93,321014
80890,Winter Off-Peak,0.95,321136
80891,Summer Peak,1.13,322037
80892,Summer Peak,1.08,322604
80893,Spring Break,1.15,322974
80894,Winter Off-Peak,1.11,323706
80895,Winter Off-Peak,1.19,324115
80896,Spring Break,1.26,324517
80897,Spring Break,1.46,324800
80898,Summer Peak,1.33,325429
80899,Winter Off-Peak,0.86,326832
80900,Summer Peak,1.28,326956
80901,Spring Break,1.38,327521
80902,Spring Break,1.1,327778
80903,Summer Peak,0.91,328040
80904,Winter Off-Peak,1.05,328693
80905,Spring Break,0.93,328744
80906,Summer Peak,1.02,329064
80907,Summer Peak,1.05,329310
80908,Spring Break,1.2,329385
80909,Summer Peak,1.11,333189
80910,Summer Peak,1.27,333323
80911,Summer Peak,0.91,334607
80912,Winter Off-Peak,1.46,334781
80913,Spring Break,1.06,335797
80914,Spring Break,1.04,335819
80915,Spring Break,1.42,335820
80916,Spring Break,0.81,336220
80917,Winter Off-Peak,1.37,339456
80918,Spring Break,1.1,341525
80919,Winter Off-Peak,1.04,341982
80920,Summer Peak,1.18,342027
80921,Winter Off-Peak,0.82,342965
80922,Spring Break,0.99,342995
80923,Winter Off-Peak,1.37,343276
80924,Summer Peak,0.95,343971
80925,Summer Peak,1.5,344019
80926,Spring Break,1.15,344068
80927,Spring Break,0.95,344092
80928,Winter Off-Peak,1.26,346248
80929,Winter Off-Peak,1.27,346805
80930,Summer Peak,1.26,347865
80931,Winter Off-Peak,1.21,349841
80932,Spring Break,1.19,350168
80933,Winter Off-Peak,1.13,350525
80934,Summer Peak,1.12,351530
80935,Spring Break,1.3,351859
80936,Summer Peak,1.24,352651
80937,Spring Break,1.44,352864
80938,Winter Off-Peak,0.95,353317
80939,Winter Off-Peak,1.15,354095
80940,Winter Off-Peak,0.83,355106
80941,Summer Peak,1.01,356230
80942,Summer Peak,1.4,357509
80943,Spring Break,1.09,359982
80944,Spring Break,1.31,360400
80945,Winter Off-Peak,1.08,361803
80946,Winter Off-Peak,0.98,363320
80947,Winter Off-Peak,1.27,363673
80948,Winter Off-Peak,1.43,364275
80949,Summer Peak,1.49,364785
80950,Spring Break,0.89,367042
80951,Summer Peak,1.06,367810
80952,Summer Peak,1.13,369411
80953,Winter Off-Peak,1.45,369567
80954,Summer Peak,0.89,369671
80955,Winter Off-Peak,1.19,371138
80956,Winter Off-Peak,1.08,373618
80957,Winter Off-Peak,1.32,374548
80958,Summer Peak,1.43,375249
80959,Spring Break,1.41,377217
80960,Winter Off-Peak,1.49,378460
80961,Summer Peak,1.44,380416
80962,Spring Break,1.16,380730
80963,Summer Peak,1.13,382523
80964,Summer Peak,1.12,382524
80965,Winter Off-Peak,0.92,385190
80966,Winter Off-Peak,0.95,385657
80967,Winter Off-Peak,1.08,385824
80968,Spring Break,1.06,386555
80969,Winter Off-Peak,0.8,386744
80970,Spring Break,0.93,386799
80971,Summer Peak,1.45,387324
80972,Summer Peak,0.98,387377
80973,Summer Peak,0.97,387666
80974,Spring Break,0.86,387735
80975,Spring Break,1.06,389482
80976,Summer Peak,0.93,391948
80977,Summer Peak,1.5,391955
80978,Summer Peak,1.14,392948
80979,Spring Break,1.33,393016
80980,Spring Break,1.14,393094
80981,Spring Break,0.9,393682
80982,Spring Break,1.49,394026
80983,Summer Peak,0.8,394111
80984,Winter Off-Peak,0.98,394235
80985,Summer Peak,1.18,396636
80986,Winter Off-Peak,1.18,397034
80987,Spring Break,1.13,397297
80988,Winter Off-Peak,0.97,397420
80989,Winter Off-Peak,1.0,398281
80990,Summer Peak,1.03,398283
80991,Winter Off-Peak,1.48,399946
80992,Summer Peak,1.4,400039
80993,Spring Break,1.26,400466
80994,Spring Break,1.15,401579
80995,Spring Break,1.29,401836
80996,Summer Peak,1.35,402037
80997,Spring Break,1.14,403056
80998,Spring Break,1.41,403264
80999,Summer Peak,0.95,403668
81000,Summer Peak,1.28,404502
81001,Winter Off-Peak,0.98,404923
81002,Summer Peak,1.21,405025
81003,Spring Break,0.88,405408
81004,Spring Break,1.26,406926
81005,Spring Break,1.25,406992
81006,Spring Break,1.18,407469
81007,Summer Peak,1.05,408491
81008,Summer Peak,0.82,408983
81009,Summer Peak,1.1,409262
81010,Winter Off-Peak,1.21,409293
81011,Summer Peak,1.24,409666
81012,Summer Peak,1.26,411336
81013,Spring Break,1.37,411525
81014,Summer Peak,1.38,411918
81015,Winter Off-Peak,1.5,412061
81016,Winter Off-Peak,1.43,412180
81017,Winter Off-Peak,1.48,413504
81018,Winter Off-Peak,1.44,413775
81019,Winter Off-Peak,1.48,413876
81020,Summer Peak,1.26,414801
81021,Summer Peak,1.31,415304
81022,Summer Peak,1.2,416557
81023,Winter Off-Peak,0.82,417685
81024,Summer Peak,1.25,418291
81025,Winter Off-Peak,0.84,419373
81026,Spring Break,0.97,419792
81027,Winter Off-Peak,1.1,421554
81028,Summer Peak,1.44,422040
81029,Spring Break,1.18,424192
81030,Spring Break,0.99,424667
81031,Spring Break,1.41,424767
81032,Summer Peak,1.33,424889
81033,Winter Off-Peak,0.8,424930
81034,Winter Off-Peak,1.35,425784
81035,Spring Break,1.29,428226
81036,Summer Peak,1.26,430427
81037,Spring Break,1.5,430665
81038,Winter Off-Peak,0.93,431865
81039,Winter Off-Peak,1.2,432090
81040,Spring Break,1.29,433218
81041,Winter Off-Peak,1.09,433414
81042,Winter Off-Peak,1.3,433914
81043,Summer Peak,1.47,434792
81044,Spring Break,0.89,435774
81045,Summer Peak,1.22,435776
81046,Summer Peak,0.91,435909
81047,Summer Peak,0.84,435946
81048,Spring Break,1.28,436510
81049,Summer Peak,0.86,436619
81050,Summer Peak,1.07,436824
81051,Spring Break,1.37,436916
81052,Summer Peak,1.13,437352
81053,Winter Off-Peak,0.91,437906
81054,Spring Break,1.45,438513
81055,Spring Break,1.22,439750
81056,Spring Break,1.28,439870
81057,Summer Peak,0.97,442636
81058,Summer Peak,0.91,442649
81059,Summer Peak,1.14,443646
81060,Summer Peak,1.23,444171
81061,Winter Off-Peak,1.38,444430
81062,Spring Break,1.08,446367
81063,Summer Peak,1.32,447766
81064,Spring Break,0.95,447840
81065,Summer Peak,1.47,448048
81066,Summer Peak,1.19,448049
81067,Winter Off-Peak,0.83,449034
81068,Spring Break,1.07,449130
81069,Summer Peak,1.42,449660
81070,Spring Break,1.28,449680
81071,Summer Peak,1.0,450009
81072,Spring Break,0.86,450577
81073,Summer Peak,1.4,450578
81074,Spring Break,0.88,450905
81075,Winter Off-Peak,1.05,452068
81076,Spring Break,1.08,452541
81077,Spring Break,1.23,453094
81078,Winter Off-Peak,0.89,453161
81079,Summer Peak,0.88,453255
81080,Winter Off-Peak,1.2,453317
81081,Spring Break,1.01,454334
81082,Summer Peak,1.43,454763
81083,Summer Peak,1.37,454929
81084,Spring Break,1.04,455734
81085,Winter Off-Peak,1.24,455801
81086,Summer Peak,1.45,456110
81087,Summer Peak,0.87,456190
81088,Spring Break,1.38,456457
81089,Winter Off-Peak,1.43,456526
81090,Spring Break,1.45,457829
81091,Summer Peak,1.45,458154
81092,Winter Off-Peak,1.25,458377
81093,Summer Peak,0.81,459066
81094,Winter Off-Peak,0.99,460036
81095,Winter Off-Peak,0.82,460999
81096,Summer Peak,0.86,461050
81097,Winter Off-Peak,1.34,462454
81098,Spring Break,0.99,463107
81099,Summer Peak,1.2,464231
81100,Winter Off-Peak,1.14,465277
81101,Summer Peak,1.03,466277
81102,Summer Peak,1.23,466457
81103,Summer Peak,1.1,467569
81104,Spring Break,1.21,467634
81105,Winter Off-Peak,1.07,467866
81106,Spring Break,1.38,468613
81107,Spring Break,1.38,470090
81108,Spring Break,1.19,470370
81109,Winter Off-Peak,0.95,470498
81110,Winter Off-Peak,1.17,470709
81111,Spring Break,0.91,471712
81112,Summer Peak,1.43,471758
81113,Winter Off-Peak,1.34,471845
81114,Summer Peak,0.85,471914
81115,Spring Break,1.17,472052
81116,Spring Break,1.35,472376
81117,Winter Off-Peak,1.21,472546
81118,Spring Break,0.96,473592
81119,Summer Peak,1.44,473777
81120,Winter Off-Peak,0.9,474283
81121,Winter Off-Peak,0.94,475216
81122,Winter Off-Peak,1.47,476527
81123,Winter Off-Peak,1.45,476570
81124,Spring Break,1.46,476571
81125,Summer Peak,0.89,476899
81126,Winter Off-Peak,1.1,476983
81127,Spring Break,1.47,478053
81128,Spring Break,1.44,478385
81129,Winter Off-Peak,1.08,478832
81130,Winter Off-Peak,0.87,478949
81131,Winter Off-Peak,0.89,479002
81132,Winter Off-Peak,1.37,479263
81133,Winter Off-Peak,0.99,479285
81134,Summer Peak,1.41,479867
81135,Summer Peak,1.35,480549
81136,Spring Break,1.24,481022
81137,Winter Off-Peak,1.22,482365
81138,Spring Break,1.06,482765
81139,Summer Peak,1.01,483414
81140,Summer Peak,1.33,483485
81141,Summer Peak,1.01,483505
81142,Summer Peak,1.32,484297
81143,Winter Off-Peak,1.38,484312
81144,Spring Break,1.08,484728
81145,Summer Peak,1.18,485026
81146,Winter Off-Peak,0.81,486350
81147,Summer Peak,1.47,488083
81148,Spring Break,1.28,489018
81149,Winter Off-Peak,1.35,489365
81150,Winter Off-Peak,1.15,489924
81151,Winter Off-Peak,1.13,489965
81152,Winter Off-Peak,1.48,490011
81153,Spring Break,1.41,490278
81154,Summer Peak,0.93,490989
81155,Summer Peak,1.19,491123
81156,Summer Peak,1.25,491529
81157,Summer Peak,0.84,491942
81158,Winter Off-Peak,1.42,491977
81159,Spring Break,1.29,493177
81160,Summer Peak,1.16,493611
81161,Summer Peak,0.95,494296
81162,Summer Peak,1.26,494937
81163,Summer Peak,1.26,495249
81164,Spring Break,1.1,495348
81165,Summer Peak,1.41,496166
81166,Spring Break,0.84,497370
81167,Summer Peak,0.98,498052
81168,Summer Peak,0.9,498120
81169,Winter Off-Peak,1.1,498859
81170,Summer Peak,0.98,500845
81171,Summer Peak,1.34,500886
81172,Summer Peak,1.33,501041
81173,Spring Break,1.07,501082
81174,Spring Break,0.96,501098
81175,Spring Break,1.02,501693
81176,Winter Off-Peak,1.24,502132
81177,Winter Off-Peak,0.98,502309
81178,Summer Peak,0.86,502429
81179,Summer Peak,1.01,503460
81180,Winter Off-Peak,1.37,503529
81181,Winter Off-Peak,1.43,503585
81182,Summer Peak,1.04,503722
81183,Winter Off-Peak,1.46,503790
81184,Spring Break,1.45,504322
81185,Summer Peak,1.48,504362
81186,Summer Peak,1.22,504394
81187,Summer Peak,1.13,504437
81188,Winter Off-Peak,0.91,505029
81189,Spring Break,1.26,505231
81190,Winter Off-Peak,1.27,505315
81191,Summer Peak,1.12,506121
81192,Summer Peak,0.83,506527
81193,Spring Break,1.0,506571
81194,Summer Peak,1.14,506575
81195,Spring Break,0.94,507393
81196,Summer Peak,1.37,509989
81197,Spring Break,1.34,510218
81198,Winter Off-Peak,1.42,510454
81199,Spring Break,1.29,511436
81200,Spring Break,1.17,511733
81201,Summer Peak,1.29,511960
81202,Winter Off-Peak,0.87,512209
81203,Winter Off-Peak,1.22,512210
81204,Spring Break,1.42,512775
81205,Winter Off-Peak,1.48,513343
81206,Winter Off-Peak,1.49,513688
81207,Summer Peak,1.5,514457
81208,Summer Peak,1.41,514548
81209,Summer Peak,0.93,515392
81210,Winter Off-Peak,1.5,516452
81211,Spring Break,0.83,516461
81212,Spring Break,0.99,516643
81213,Spring Break,1.3,516791
81214,Spring Break,0.82,517626
81215,Spring Break,1.2,517654
81216,Spring Break,0.87,518566
81217,Winter Off-Peak,1.02,518576
81218,Spring Break,1.26,518960
81219,Spring Break,1.39,519310
81220,Summer Peak,1.46,521018
81221,Winter Off-Peak,1.04,521038
81222,Summer Peak,0.84,521522
81223,Summer Peak,1.19,521672
81224,Summer Peak,1.05,521806
81225,Spring Break,1.08,522081
81226,Spring Break,1.45,523123
81227,Spring Break,1.33,524111
81228,Spring Break,0.86,525120
81229,Winter Off-Peak,0.83,525293
81230,Summer Peak,0.86,525388
81231,Summer Peak,0.96,525412
81232,Spring Break,1.21,525523
81233,Summer Peak,1.45,526520
81234,Spring Break,1.0,526532
81235,Spring Break,1.5,526923
81236,Winter Off-Peak,0.9,526942
81237,Winter Off-Peak,1.26,527076
81238,Summer Peak,0.88,528485
81239,Spring Break,0.97,530247
81240,Summer Peak,1.05,530431
81241,Winter Off-Peak,1.28,530576
81242,Winter Off-Peak,0.92,530632
81243,Summer Peak,1.43,531091
81244,Winter Off-Peak,1.04,531208
81245,Summer Peak,1.2,531258
81246,Spring Break,1.48,531455
81247,Spring Break,0.95,532288
81248,Summer Peak,1.35,532749
81249,Summer Peak,1.19,533168
81250,Summer Peak,1.14,533506
81251,Spring Break,0.84,533625
81252,Summer Peak,1.17,533927
81253,Winter Off-Peak,1.36,534897
81254,Spring Break,1.38,535095
81255,Winter Off-Peak,1.2,535352
81256,Winter Off-Peak,1.32,536578
81257,Summer Peak,0.88,538344
81258,Spring Break,1.15,538590
81259,Summer Peak,1.05,539160
81260,Summer Peak,1.35,539350
81261,Spring Break,1.47,540057
81262,Summer Peak,1.22,540489
81263,Summer Peak,1.29,541725
81264,Winter Off-Peak,0.97,542054
81265,Spring Break,1.49,542203
81266,Spring Break,0.85,543792
81267,Spring Break,1.02,544039
81268,Summer Peak,1.44,544131
81269,Winter Off-Peak,1.21,544331
81270,Winter Off-Peak,1.44,545261
81271,Spring Break,0.96,545651
81272,Summer Peak,1.41,546383
81273,Spring Break,0.89,546504
81274,Winter Off-Peak,1.17,546573
81275,Winter Off-Peak,0.9,547830
81276,Winter Off-Peak,1.43,548133
81277,Spring Break,1.1,548184
81278,Spring Break,0.81,549873
81279,Winter Off-Peak,1.01,550288
81280,Summer Peak,1.4,550653
81281,Summer Peak,1.02,550777
81282,Summer Peak,0.87,550858
81283,Summer Peak,0.97,552141
81284,Spring Break,1.35,552519
81285,Summer Peak,0.96,552639
81286,Spring Break,0.81,553516
81287,Winter Off-Peak,0.91,553565
81288,Summer Peak,0.93,553862
81289,Spring Break,0.85,554165
81290,Spring Break,0.87,555206
81291,Summer Peak,0.94,557487
81292,Summer Peak,1.36,559511
81293,Spring Break,1.07,560078
81294,Spring Break,0.83,560406
81295,Summer Peak,1.24,563442
81296,Summer Peak,1.41,563496
81297,Spring Break,1.33,564049
81298,Spring Break,0.89,564184
81299,Winter Off-Peak,1.11,564447
81300,Summer Peak,0.81,564751
81301,Summer Peak,1.15,565814
81302,Winter Off-Peak,1.35,566712
81303,Summer Peak,1.16,566911
81304,Summer Peak,0.86,567195
81305,Summer Peak,1.37,568661
81306,Spring Break,1.18,568684
81307,Spring Break,1.49,568743
81308,Winter Off-Peak,1.18,570218
81309,Winter Off-Peak,0.82,570750
81310,Winter Off-Peak,1.19,571564
81311,Summer Peak,1.2,573612
81312,Winter Off-Peak,1.42,573671
81313,Spring Break,0.83,573795
81314,Summer Peak,0.99,573870
81315,Summer Peak,1.48,575061
81316,Spring Break,1.09,576227
81317,Winter Off-Peak,1.38,576426
81318,Summer Peak,1.21,576916
81319,Spring Break,1.38,577324
81320,Summer Peak,1.03,577703
81321,Spring Break,1.48,577824
81322,Winter Off-Peak,0.97,578267
81323,Spring Break,1.34,578941
81324,Summer Peak,1.04,579716
81325,Spring Break,0.9,580323
81326,Winter Off-Peak,0.91,581180
81327,Spring Break,1.5,581421
81328,Spring Break,1.28,581542
81329,Spring Break,1.26,582272
81330,Winter Off-Peak,0.94,582372
81331,Spring Break,1.21,583337
81332,Summer Peak,1.1,583352
81333,Spring Break,1.18,584122
81334,Winter Off-Peak,1.47,585369
81335,Winter Off-Peak,1.48,585491
81336,Winter Off-Peak,0.88,585937
81337,Spring Break,1.24,586847
81338,Summer Peak,1.07,587519
81339,Spring Break,1.11,587554
81340,Spring Break,1.28,587641
81341,Spring Break,1.17,587698
81342,Spring Break,1.49,587740
81343,Summer Peak,1.2,588677
81344,Spring Break,1.34,590903
81345,Summer Peak,1.27,591135
81346,Winter Off-Peak,1.19,591565
81347,Winter Off-Peak,1.35,591710
81348,Winter Off-Peak,0.81,592785
81349,Summer Peak,1.04,592831
81350,Spring Break,1.45,592853
81351,Winter Off-Peak,1.02,593000
81352,Summer Peak,0.87,593292
81353,Spring Break,1.05,593320
81354,Winter Off-Peak,1.28,594020
81355,Winter Off-Peak,1.08,594036
81356,Summer Peak,1.11,594640
81357,Spring Break,1.48,594732
81358,Winter Off-Peak,1.07,595321
81359,Spring Break,0.96,595604
81360,Spring Break,0.99,596448
81361,Winter Off-Peak,1.39,597544
81362,Summer Peak,0.8,597624
81363,Summer Peak,0.83,598612
81364,Spring Break,1.44,599595
81365,Spring Break,1.0,599847
81366,Summer Peak,1.18,600286
81367,Spring Break,1.16,600775
81368,Winter Off-Peak,1.42,600877
81369,Summer Peak,0.96,602070
81370,Summer Peak,1.04,602142
81371,Spring Break,1.33,602250
81372,Spring Break,0.82,602453
81373,Summer Peak,1.12,602888
81374,Spring Break,1.35,606269
81375,Winter Off-Peak,1.19,607735
81376,Summer Peak,0.85,607781
81377,Summer Peak,0.8,607891
81378,Summer Peak,1.41,609213
81379,Spring Break,1.4,609559
81380,Winter Off-Peak,0.82,609983
81381,Spring Break,0.86,610118
81382,Winter Off-Peak,1.16,610596
81383,Spring Break,1.28,611009
81384,Summer Peak,0.84,611408
81385,Summer Peak,1.08,612936
81386,Spring Break,1.33,613528
81387,Winter Off-Peak,1.27,613556
81388,Summer Peak,1.43,613818
81389,Spring Break,0.91,614269
81390,Summer Peak,1.41,616585
81391,Spring Break,1.29,618836
81392,Winter Off-Peak,1.44,618916
81393,Summer Peak,1.49,619122
