listing_id,property_name,room_type,latitude,longitude,host_id
83446,"Ft. Greene garden gem, large and convenient",Entire home/apt,40.68819,-73.97258,454756
83722,Williamsburg penthouse with private roof cabana,Entire home/apt,40.7205,-73.96015,456638
83847,East Village Designer's 1-BR APT,Entire home/apt,40.72451,-73.98094,410094
84010,Superior @ Box House,Private room,40.73813,-73.95394,417504
84059,So Much Room in Brooklyn,Entire home/apt,40.67591,-73.94715,459054
84659,Large Studio--Heart of East Village,Entire home/apt,40.72843,-73.98895,462776
84905,Huge.Bright.Clean.Safe. Private Room,Private room,40.71271,-73.99776,464506
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,Entire home/apt,40.66966,-73.94735,322716
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,Entire home/apt,40.71965,-73.98766,327900
89427,The Brooklyn Waverly,Entire home/apt,40.68613,-73.96536,116599
89621,"WONDERFUL, COMFORTABLE STUDIO",Entire home/apt,40.68048,-73.94911,209460
93313,MAISON DES SIRENES 2,Entire home/apt,40.68314,-73.93963,25183
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2",Private room,40.75961,-73.91117,35375
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,Entire home/apt,40.67473,-73.94494,503800
94477,The Vernon On Greene,Entire home/apt,40.69305,-73.93185,478395
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",Entire home/apt,40.67174,-73.95663,473113
95747,Lovely 1BR in Tree-lined WBurg,Entire home/apt,40.71055,-73.95098,509341
95883,Spacious Loft in Clinton Hill,Entire home/apt,40.69465,-73.95458,509918
96471,"The Brooklyn Waverly, One Bedroom",Private room,40.68413,-73.96542,116599
98330,LOVELY APARTMENT IN THE HEART OF NY,Entire home/apt,40.73877,-73.97707,31374
98663,Groovy NYC Chelsea Pad,Entire home/apt,40.74893,-73.99544,520279
99070,Comfortable Cozy Space in El Barrio,Shared room,40.79406,-73.94102,522065
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,Entire home/apt,40.68795,-73.97332,522164
100002,"MANHATTAN Neat, Nice, Bright ROOM",Private room,40.85295,-73.93361,523218
100184,Bienvenue,Private room,40.72413,-73.76133,526653
100186,Large Brand New Park Slope 1BR,Entire home/apt,40.66918,-73.99187,526805
101053,Colorful Artistic Williamsburg Apt,Private room,40.71125,-73.95613,530032
102995,UWS Brownstone Near Central Park,Entire home/apt,40.78558,-73.9696,178043
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,Entire home/apt,40.71577,-73.96053,465278
103311,2 BR w/ Terrace @ Box House Hotel,Private room,40.73861,-73.95485,417504
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,Entire home/apt,40.72577,-73.98745,251176
105469,Oceanfront Apartment in Rockaway,Private room,40.58615,-73.81245,547386
105510,Private 1-Bedroom Apt in Townhouse,Entire home/apt,40.67086,-73.94872,322716
106363,Bright Room With A Great River View,Private room,40.82773,-73.95231,551055
106647,Tree lined block modern apartment,Entire home/apt,40.68505,-73.95684,552679
107630,Sweet Historic Greenpoint Duplex,Entire home/apt,40.72911,-73.95493,306739
107895,Riverside Charm with Fire Place,Entire home/apt,40.77944,-73.98567,3088389
110739,"Very Central, Nomad/Chelsea Loft Studio",Entire home/apt,40.74503,-73.98876,568568
112100,Sunny 3BR Apt Ideal for Family  ,Entire home/apt,40.67539,-73.96093,572527
112304,Cozy Private Room in West Harlem!,Private room,40.8054,-73.95189,573316
112359,UES Quiet & Spacious 1 bdrm for 4,Entire home/apt,40.78491,-73.9508,571952
112435,ALL ABOUT A VERY COMFORTABLE ROOM..,Private room,40.69088,-73.97307,181376
113265,Brooklyn- Crown Heights Garden Apt.,Private room,40.67555,-73.95057,314582
113945,Cozy room in Time Square!,Private room,40.75835,-73.99193,275582
114123,Large Park Slope Townhouse Duplex,Entire home/apt,40.66527,-73.9886,579495
114229,Lower East Side 2 Bedroom Apt,Entire home/apt,40.71895,-73.99434,314941
114969,"Manhattan Studio, Perfect Location",Entire home/apt,40.75579,-73.96699,582598
115535,Sun-Drenched Hamilton Hts Jewel   ,Private room,40.82399,-73.95328,567187
115678,Your Stunning Vacation Apartment!,Entire home/apt,40.81822,-73.94095,127772
115748,1 BDRM Apt-Weekend Sublease,Entire home/apt,40.76434,-73.92132,585166
116940,ROOM WITH A  KITCHENETTE,Entire home/apt,40.67705,-73.94925,209460
117425,"Conveniently Located, Sunny Brooklyn Heights!",Entire home/apt,40.69263,-73.99438,593115
118061,Style in Stuyvesant Heights,Entire home/apt,40.68448,-73.92747,2248897
118430,Heart of Meatpacking & Chelsea,Private room,40.74412,-74.00208,585458
118680,Spacious East Village apt near it all,Private room,40.73067,-73.98702,599354
120362,Williamsburg apartment right by the subway,Entire home/apt,40.70665,-73.94061,138069
121687,Spacious Brooklyn Loft - 2 Bedroom,Entire home/apt,40.72063,-73.95952,262812
121861,"Park Slope Apt:, Spacious 2 bedroom",Entire home/apt,40.67644,-73.98082,611716
123784,NYC Studio for Rent in Townhouse,Entire home/apt,40.80481,-73.94794,617990
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,Entire home/apt,40.72533,-73.99143,622460
125163,Authentic New York City Living ,Private room,40.68569,-73.93038,622855
125594,SUPER BIG AND COZY PRIVATE BEDROOM,Private room,40.64302,-73.97255,308652
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,Entire home/apt,40.72939,-73.98857,627217
126816,Gorgeous Upper West Side Apartment,Private room,40.79918,-73.96607,620288
127387,"Luxe, Spacious 2BR 2BA Nr Trains",Entire home/apt,40.66862,-73.9926,23276
128975,City Room - Street View Apt,Entire home/apt,40.81333,-73.94453,256161
131154,Cozy and Bright One Bedroom in BK,Entire home/apt,40.72473,-73.95199,275563
132516,Forest Hills Apt minutes to midtown Manhattan,Entire home/apt,40.70925,-73.85262,85330
132570,Spacious West Village 1 b/room King,Entire home/apt,40.73215,-74.00922,651390
132695,Perfect Williamsburg Summer Haven,Entire home/apt,40.71109,-73.94332,507186
133025,Midtown cozy convenient,Private room,40.7463,-73.97926,653405
134934,Prime Williamsburg Apartment,Entire home/apt,40.71823,-73.95849,652842
135393,"Private, spacious room in Brooklyn",Private room,40.651,-73.94886,663764
135465,Garden apartment close to Manhattan,Entire home/apt,40.68626,-73.97598,663879
135706,The Ground Studio - West Side,Entire home/apt,40.74488,-74.001,665013
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,Entire home/apt,40.67632,-73.97616,663384
138216,Sunny and Spacious Designer's Home,Entire home/apt,40.72212,-73.94254,674970
139624,"Spacious,Sunny, private one bedroom",Entire home/apt,40.67456,-73.95151,680818
140133,Truly Amazing Oasis In The City,Entire home/apt,40.71363,-73.96019,622866
140425,Holiday Time in NY - Oh My!!,Private room,40.6755,-73.95878,683975
140973,"East Village, King-Sized, Charmer",Entire home/apt,40.72274,-73.97581,686147
141154,Affordable Furnished Apartment,Entire home/apt,40.6858,-73.9828,686768
141335,Architect's Brownstone,Entire home/apt,40.67535,-73.97654,687361
141890,LUXURY SOHO 2 Bedroom Apt ,Entire home/apt,40.72255,-73.99346,689661
141984,Charming Nolita Apartment!!,Entire home/apt,40.72094,-73.99706,630453
142069,"EAST VILLAGE STUDIO, sunny & quiet",Entire home/apt,40.72485,-73.97813,277747
144087,LUXURY OF THE HORIZON,Entire home/apt,40.80473,-73.9532,616825
144148,1 Bdrm in 4 Bdrm dupelx/roof deck,Private room,40.72217,-73.98419,299755
145064,The Heart of Prime Williamsburg,Entire home/apt,40.71943,-73.9565,404424
145188,Parisian apartment in Chelsea,Entire home/apt,40.74249,-74.00329,703156
145994,Cozy 2 Bedroom with Private Garden,Entire home/apt,40.79264,-73.97294,706418
146754,Three-bedroom house in a quiet neighborhood,Entire home/apt,40.65749,-73.97675,709434
147586,Beautiful Duplex w/Private Garden,Entire home/apt,40.80474,-73.94688,709334
148201,NYC - Sunny Greenwich Village 1br,Entire home/apt,40.72831,-74.00177,715807
148259,Garage Designer Loft,Entire home/apt,40.71541,-73.94144,716064
148825,Best City Area Columbia U Upper West Side C Park,Entire home/apt,40.79765,-73.96245,718349
149287,Your own apartment off Park Avenue,Entire home/apt,40.78508,-73.95332,720320
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,Entire home/apt,40.89747,-73.8639,716306
150804,Lower East Side 2 Bed Apt.,Entire home/apt,40.72008,-73.98404,726333
151199,Astoria-Private Home NYC-,Entire home/apt,40.75725,-73.91098,722320
151478,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",Private room,40.7102,-73.94495,216191
152071,Park Slope Apartment,Entire home/apt,40.67359,-73.97904,731855
152078,CHARMING PRIVATE BEDROOM EAST VILLAGE,Private room,40.72674,-73.9782,731904
152259,City Room - Semi Private Bedroom,Private room,40.81156,-73.94571,256161
152263,Cozy apartment in a brownstone,Entire home/apt,40.80497,-73.95016,732535
152520,Female Only Clean15min to Manhattan,Private room,40.7385,-73.91806,733894
153405,Greenpoint Spacious Loft,Entire home/apt,40.72937,-73.95671,737585
153780,Private E. Village Townhouse Stay,Private room,40.72587,-73.98438,739499
154934,Harlem/Hamilton Heights Cozy Room,Private room,40.82426,-73.9463,745069
155296,Incredible Prime Williamsburg Loft!,Entire home/apt,40.71624,-73.96272,656841
157673,Large  Loft Style  Studio  Space,Entire home/apt,40.68101,-73.94081,757166
158061,Hancock Town House!-Stuyvesant Mews,Private room,40.68669,-73.91989,758441
158176,Entire Apt in Heart of Williamsburg,Entire home/apt,40.71534,-73.95914,573065
158290,Clinton Hill + Free Coffee = #smile,Private room,40.68288,-73.96024,759583
158913,"Nice, cozy, neat apt Greenpoint,BK",Entire home/apt,40.72489,-73.95494,762563
158955,PRIVATE and SUNNY Williamsburg Apt!,Entire home/apt,40.70867,-73.94284,465589
159749,Purple Room for 2/3 in brownstone $1450 per month,Private room,40.67963,-73.93908,54275
159815,Red Room for two in Brownstone for $1355/mo,Private room,40.6798,-73.93908,54275
159913,"Chelsea living, 2BR best location",Private room,40.74346,-73.99882,759883
160609,LOCATION LOCATION LOCATION UWS 60's,Entire home/apt,40.77724,-73.98109,769247
160994,In the heart of East Village,Entire home/apt,40.72972,-73.97995,770831
161366,Sunny 15min to Manhattan LADY only,Private room,40.74102,-73.91681,733894
161394,Surfer room 15mins to downtown NYC!,Private room,40.71309,-73.94128,772300
161996,Manhattan Penthouse-Max.12 guests,Entire home/apt,40.83096,-73.94633,1856604
162493,Prime Williamsburg 3 BR with Deck,Entire home/apt,40.71323,-73.95745,776490
162508,Beautiful Brooklyn Oasis ,Entire home/apt,40.67212,-73.9506,776645
163627,Blue Room in Awesome Artist's Apartment!,Private room,40.71023,-73.96665,242506
163809,Cool & Spacious Harlem Artist Flat,Entire home/apt,40.80523,-73.95139,781647
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,Entire home/apt,40.72636,-73.98917,627217
163836,Greenpoint Loft / Le Chez Andrea,Private room,40.72185,-73.93956,32169
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",Private room,40.72351,-73.99683,69439
165080,Amazing Brownstone in Best Brooklyn,Entire home/apt,40.6809,-73.99233,787273
165461,Couldn't Be Closer To Columbia Uni2,Private room,40.80525,-73.95916,867225
165824,Lady only Curtain-divided room,Private room,40.74,-73.91901,733894
166006,Nice Manhattan Apt Near Central Park and Subway,Entire home/apt,40.80006,-73.96049,791287
166172,LG Private Room/Family Friendly,Private room,40.70283,-73.92131,792159
166541,Spacious Quiet rm - 20mins to Midtown,Private room,40.84468,-73.94303,793620
166983,"3 BR, Beautiful Brooklyn Duplex",Entire home/apt,40.68252,-73.99619,795640
167013,Spacious modern studio apartment in Manhattan,Entire home/apt,40.74342,-73.99483,306605
167017,Gorgeous Duplex + Garden,Entire home/apt,40.67853,-73.98089,795889
167222,CBG# 4Tiny room w/ huge window/AC,Private room,40.6788,-73.97643,22486
167482,Charming upper west side apartment,Entire home/apt,40.77886,-73.98042,789257
168084,Light-filled East Village Delight,Entire home/apt,40.72578,-73.97879,800982
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",Entire home/apt,40.66085,-73.98537,720558
168546,Spacious Duplex in Brownstone!,Entire home/apt,40.80113,-73.94503,803086
168810,Lovely Vintage Haven—Heart of UWS,Entire home/apt,40.78569,-73.97581,747698
169002,Modern Space in Charming Pre-war,Private room,40.82411,-73.94934,805344
169152,Warehouse Loft with Garden view,Entire home/apt,40.68131,-73.95332,806112
169306, Affordable & Cozy ,Private room,40.85811,-73.90675,806214
169464,Creative Vintage Loft in S. Williamsburg,Entire home/apt,40.70667,-73.96524,806774
169483,Very close to Downtown Awesome Private Apartment,Entire home/apt,40.60452,-73.97103,807642
170420,The Happy home!,Entire home/apt,40.7932,-73.94007,812814
170761,"Fort Greene, Brooklyn: Front Bedroom",Private room,40.68768,-73.97611,67778
171776,Gorgeous 1 bdrm in huge duplex!,Private room,40.80224,-73.94558,803086
172700,"Sunny, cozy room in Lower East Side",Private room,40.71473,-73.98842,302772
172870,Large Quiet Bedroom Near Columbia U,Private room,40.80518,-73.95359,781647
173072,Cozy Pre-War Harlem Apartment,Shared room,40.80827,-73.95329,826192
173151,spacious studio,Private room,40.72901,-73.95812,826459
173742,"Elegant 2-BR duplex, Union Square",Entire home/apt,40.73476,-73.98452,829652
174527,Cozy private family home in Bushwick,Entire home/apt,40.69055,-73.92357,833926
174966,Luxury 2Bed/2.5Bath Central Park View,Entire home/apt,40.7735,-73.98697,836168
176135,Cosy Sunny 1brm in Prospect Heights,Entire home/apt,40.67505,-73.95969,842125
176653,East Village bedroom w rooftop,Private room,40.72974,-73.98201,844862
176962,Williamsburg Home Away From Home!,Entire home/apt,40.70925,-73.95425,846309
177421,Brand New Beautiful Duplex Apartment with Garden,Entire home/apt,40.72315,-73.95226,848748
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",Entire home/apt,40.73939,-73.99612,848960
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,Entire home/apt,40.74112,-73.97686,849492
179670,High-end doorman bldg in the LES,Private room,40.72019,-73.98217,21475
179741,Spring & Mulberry 2 Bedroom Apartment,Entire home/apt,40.72133,-73.99666,314941
180507,Ultra Modern NYC Garden Apartment,Entire home/apt,40.75744,-73.92163,864735
180792,Modern Garden Apartment in NYC,Entire home/apt,40.75695,-73.9202,864735
181972,Gorgeous Entire Manhattan Townhouse,Entire home/apt,40.8296,-73.94651,872121
182069,Cozy studio Apartment in Upper East,Entire home/apt,40.79056,-73.9468,39260
182095,Historic classic central cozy Village clean NYU,Entire home/apt,40.73631,-73.99977,872805
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,Entire home/apt,40.86466,-73.85709,873273
182649,Williamsburg bedroom by Bedford Ave,Private room,40.71312,-73.96199,876054
185266,Clean and bright with a comfortable atmosphere,Private room,40.71297,-73.94336,889106
187488,WEST VILLAGE LRG CLEAN SUNNY PRIVATE BDRM,Private room,40.73712,-74.00166,871727
187566,Historic Brooklyn Studio Apartment,Entire home/apt,40.69242,-73.95097,279078
187986,Comfort at Crossroads of Downtown,Entire home/apt,40.73862,-73.99758,904833
188146,"""The Oasis"" on Bedford Williamsburg",Entire home/apt,40.7158,-73.95803,906200
188661,"Large, sunny garden apartment.",Entire home/apt,40.68262,-73.97299,909146
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,Entire home/apt,40.73217,-73.98801,909234
189135,Hell's Kitchen Funky 80's Hideaway!,Private room,40.76311,-73.99388,179020
189181,Room in Chic Modern High Line Luxury- New!,Private room,40.74695,-74.00454,912541
189732,Family & Friends in New York City,Entire home/apt,40.67497,-73.87305,489400
189787,Spacious & Comfy BK Brownstone,Entire home/apt,40.66788,-73.94813,915640
190267,Large Luxury Upper East Side Studio,Entire home/apt,40.76684,-73.95944,918866
190542,Chateau Style Brooklyn Loft for Singles or Couples,Entire home/apt,40.68967,-73.95445,920542
190968,Lovely Brooklyn Brownstone 1BR!,Entire home/apt,40.67946,-73.96501,922922
190974,Beautiful Grdn. Apt. in Park Slope,Entire home/apt,40.66944,-73.98083,874471
191075,Sun-drenched East Village Penthouse,Private room,40.72566,-73.97748,923915
193105,Columbus Circle Luxury Bldg - Private Room&Bath,Private room,40.7709,-73.99181,936114
193333,Bright Private Bedroom in Williamsburg (Bedford L),Private room,40.71943,-73.95958,302936
193393,"Spacious, Kid-Friendly, and 15-20 Mins. to Midtown",Private room,40.74249,-73.92466,938056
193853,Quiet Chelsea Studio w/Charm,Entire home/apt,40.74033,-74.00024,48599
194154,Large Room Overlooking Central Park,Private room,40.7969,-73.96128,936830
195123,"Cheerful, comfortable room",Private room,40.83403,-73.94553,940724
195233,Hospitality on Propsect Pk-12 yrs Hosting Legally!,Private room,40.65513,-73.95641,949221
195240,"Prospect Pk*NYC in 5 stops* Cozy,Clean & Legal!",Private room,40.65589,-73.95539,949221
195578,Loft Style Apt in Williamsburg,Private room,40.70275,-73.94501,304493
195971,2 Beds over Bed-Stuy,Entire home/apt,40.68897,-73.93569,953279
195989,"Sunny, Large, Park Slope Bedroom",Private room,40.67617,-73.98136,611716
196010,Huge Bklyn Loft w Private Roofdeck,Entire home/apt,40.67595,-73.98053,953565
197155,Quiet Jr Alcove Near Times Square!,Entire home/apt,40.76415,-73.99067,960836
197753,Large room in elevator drman bldg,Private room,40.83127,-73.94718,964482
197942,"Comfy, Cozy, Brooklyn close to Manhattan",Entire home/apt,40.68497,-73.95592,289135
199195,Modern Bedroom in Hamilton Heights,Private room,40.82922,-73.94174,971075
